experiment_id,run_number,policy,domain,url,experiment_count,experiment_code,timestamp,timezone_offset,local_time,default_dns_servers,default_lookup_status,default_lookup_success,default_lookup_ips,cloudflare_lookup_status,cloudflare_lookup_success,cloudflare_lookup_ips,all_ips,page_load_success,page_load_status
138,0,"egypt_mans_control","al-akhbar.com","https://www.al-akhbar.com/",2,"al-akhbar.com_2",1616813317325,420,"3/26/2021, 7:48:37 PM","[""127.0.0.53""]","success",1,"[""172.67.75.16"",""104.26.2.184"",""104.26.3.184""]","success",1,"[""172.67.75.16"",""104.26.2.184"",""104.26.3.184""]","[""172.67.75.16"",""104.26.2.184"",""104.26.3.184""]",1,"success"
139,0,"egypt_mans_control","safervpn.com","http://www.safervpn.com",0,"safervpn.com_0",1616813343166,420,"3/26/2021, 7:49:03 PM","[""127.0.0.53""]","success",1,"[""151.101.194.133"",""151.101.2.133"",""151.101.66.133"",""151.101.130.133""]","success",1,"[""151.101.2.133"",""151.101.66.133"",""151.101.130.133"",""151.101.194.133""]","[""151.101.194.133"",""151.101.2.133"",""151.101.66.133"",""151.101.130.133""]",0,"Navigation timeout of 60000 ms exceeded"
140,0,"egypt_mans_control","hamas.ps","https://hamas.ps/",0,"hamas.ps_0",1616813413174,420,"3/26/2021, 7:50:13 PM","[""127.0.0.53""]","success",1,"[""185.215.234.5"",""185.215.235.5""]","success",1,"[""185.215.235.5"",""185.215.234.5""]","[""185.215.234.5"",""185.215.235.5""]",0,"net::ERR_CONNECTION_RESET at https://hamas.ps/"
141,0,"egypt_mans_control","ikhwanonline.info","https://ikhwanonline.info/",0,"ikhwanonline.info_0",1616813424651,420,"3/26/2021, 7:50:24 PM","[""127.0.0.53""]","success",1,"[""172.67.185.16"",""104.21.76.16""]","success",1,"[""104.21.76.16"",""172.67.185.16""]","[""172.67.185.16"",""104.21.76.16""]",0,"net::ERR_CONNECTION_RESET at https://ikhwanonline.info/"
142,0,"egypt_mans_control","elwehda.com","http://www.elwehda.com",0,"elwehda.com_0",1616813435972,420,"3/26/2021, 7:50:35 PM","[""127.0.0.53""]","success",1,"[""172.67.139.223"",""104.21.65.27""]","success",1,"[""104.21.65.27"",""172.67.139.223""]","[""172.67.139.223"",""104.21.65.27""]",0,"net::ERR_CONNECTION_RESET at http://www.elwehda.com"
143,0,"egypt_mans_control","toolur.com","http://www.toolur.com/",1,"toolur.com_1",1616813445916,420,"3/26/2021, 7:50:45 PM","[""127.0.0.53""]","success",1,"[""157.90.133.100""]","success",1,"[""157.90.133.100""]","[""157.90.133.100""]",1,"success"
144,0,"egypt_mans_control","f-secure.com","https://www.f-secure.com/en/home/products/freedome/",0,"f-secure.com_0",1616813461464,420,"3/26/2021, 7:51:01 PM","[""127.0.0.53""]","success",1,"[""2.18.121.22""]","success",1,"[""37.26.123.177""]","[""2.18.121.22"",""37.26.123.177""]",0,"net::ERR_CONNECTION_RESET at https://www.f-secure.com/en/home/products/freedome/"
145,0,"egypt_mans_control","usacasino.com","http://www.usacasino.com/",0,"usacasino.com_0",1616813471128,420,"3/26/2021, 7:51:11 PM","[""127.0.0.53""]","success",1,"[""217.19.248.132""]","success",1,"[""217.19.248.132""]","[""217.19.248.132""]",0,"Navigation timeout of 60000 ms exceeded"
146,0,"egypt_mans_control","freedomhouse.org","https://freedomhouse.org/",0,"freedomhouse.org_0",1616813540303,420,"3/26/2021, 7:52:20 PM","[""127.0.0.53""]","success",1,"[""104.20.25.106"",""104.20.26.106"",""172.67.0.188""]","success",1,"[""104.20.25.106"",""104.20.26.106"",""172.67.0.188""]","[""104.20.25.106"",""104.20.26.106"",""172.67.0.188""]",1,"success"
147,0,"egypt_mans_control","tripod.lycos.com","http://www.tripod.lycos.com/",0,"tripod.lycos.com_0",1616813558863,420,"3/26/2021, 7:52:38 PM","[""127.0.0.53""]","success",1,"[""209.202.252.105""]","success",1,"[""209.202.252.105""]","[""209.202.252.105""]",1,"success"
148,0,"egypt_mans_control","teenhealthfx.com","http://www.teenhealthfx.com/",0,"teenhealthfx.com_0",1616813575288,420,"3/26/2021, 7:52:55 PM","[""127.0.0.53""]","success",1,"[""198.140.184.58""]","success",1,"[""198.140.183.58""]","[""198.140.184.58"",""198.140.183.58""]",0,"Navigation timeout of 60000 ms exceeded"
149,0,"egypt_mans_control","ekb.eg","http://ekb.eg",0,"ekb.eg_0",1616813643837,420,"3/26/2021, 7:54:03 PM","[""127.0.0.53""]","success",1,"[""195.43.22.50""]","success",1,"[""195.43.22.50""]","[""195.43.22.50""]",0,"net::ERR_CONNECTION_RESET at http://ekb.eg"
150,0,"egypt_mans_control","alkessa.com","http://alkessa.com/",0,"alkessa.com_0",1616813653951,420,"3/26/2021, 7:54:13 PM","[""127.0.0.53""]","success",1,"[""172.67.193.47"",""104.21.20.159""]","success",1,"[""104.21.20.159"",""172.67.193.47""]","[""172.67.193.47"",""104.21.20.159""]",0,"net::ERR_CONNECTION_RESET at http://alkessa.com/"
151,0,"egypt_mans_control","wiktionary.org","https://www.wiktionary.org/",0,"wiktionary.org_0",1616813664069,420,"3/26/2021, 7:54:24 PM","[""127.0.0.53""]","success",1,"[""91.198.174.192""]","success",1,"[""91.198.174.192""]","[""91.198.174.192""]",1,"success"
152,0,"egypt_mans_control","freesafeip.com","https://freesafeip.com/",0,"freesafeip.com_0",1616813676208,420,"3/26/2021, 7:54:36 PM","[""127.0.0.53""]","success",1,"[""104.21.8.24"",""172.67.138.66""]","success",1,"[""104.21.8.24"",""172.67.138.66""]","[""104.21.8.24"",""172.67.138.66""]",1,"success"
153,0,"egypt_mans_control","madamirrored.appspot.com","https://madamirrored.appspot.com/www.madamasr.com/",0,"madamirrored.appspot.com_0",1616813689726,420,"3/26/2021, 7:54:49 PM","[""127.0.0.53""]","success",1,"[""142.250.184.20""]","success",1,"[""216.58.205.212""]","[""142.250.184.20"",""216.58.205.212""]",0,"net::ERR_CONNECTION_RESET at https://madamirrored.appspot.com/www.madamasr.com/"
154,0,"egypt_mans_control","elbadil.com","https://elbadil.com/",1,"elbadil.com_1",1616813701258,420,"3/26/2021, 7:55:01 PM","[""127.0.0.53""]","success",1,"[""104.21.32.169"",""172.67.153.20""]","success",1,"[""104.21.32.169"",""172.67.153.20""]","[""104.21.32.169"",""172.67.153.20""]",0,"net::ERR_CONNECTION_RESET at https://elbadil.com/"
155,0,"egypt_mans_control","arabi21.com","http://arabi21.com",0,"arabi21.com_0",1616813712742,420,"3/26/2021, 7:55:12 PM","[""127.0.0.53""]","success",1,"[""104.25.136.112"",""172.67.96.169"",""104.25.135.112""]","success",1,"[""104.25.136.112"",""172.67.96.169"",""104.25.135.112""]","[""104.25.136.112"",""172.67.96.169"",""104.25.135.112""]",0,"net::ERR_CONNECTION_RESET at http://arabi21.com"
